order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,region,total_amount
397,7519,2024-11-06,282,書籍,14676,2,楽天ペイ,名古屋,29352
398,5071,2024-10-04,212,食品,11949,4,銀行振込,東京,47796
399,5837,2025-03-17,443,書籍,16291,4,銀行振込,大阪,65164
400,3184,2024-06-22,901,食品,1327,2,PayPay,大阪,2654
401,4716,2024-07-06,818,食品,15532,1,PayPay,東京,15532
402,2593,2025-03-11,350,衣類,4218,2,現金,札幌,8436
403,2205,2024-11-15,255,食品,650,1,クレジットカード,札幌,650
404,3927,2024-08-13,117,家具,16696,4,銀行振込,東京,66784
405,2917,2025-03-09,844,家具,19315,4,楽天ペイ,札幌,77260
406,9043,2025-02-28,538,家具,17105,3,銀行振込,札幌,51315
407,4091,2024-11-13,277,家具,13275,3,楽天ペイ,東京,39825
408,1576,2025-01-07,198,家具,7088,2,クレジットカード,札幌,14176
409,7302,2025-03-31,107,衣類,14426,4,現金,名古屋,57704
410,5854,2025-01-02,439,家具,7553,4,現金,札幌,30212
411,4057,2024-09-15,551,家具,1096,1,銀行振込,札幌,1096
412,7639,2024-07-15,163,衣類,7063,3,銀行振込,東京,21189
413,2735,2024-08-19,598,書籍,14455,3,現金,名古屋,43365
414,8909,2024-06-05,523,食品,8545,3,現金,大阪,25635
415,2268,2024-09-14,207,食品,11148,4,銀行振込,名古屋,44592
416,4856,2024-05-13,400,家具,3792,3,楽天ペイ,福岡,11376
417,3712,2025-05-06,831,家電,5606,4,楽天ペイ,福岡,22424
418,5147,2025-01-28,172,書籍,14307,4,PayPay,名古屋,57228
419,7409,2024-07-16,138,家電,12502,3,現金,福岡,37506
420,8923,2025-01-28,578,家具,16835,3,銀行振込,東京,50505
421,9291,2025-01-31,662,家具,17394,2,クレジットカード,名古屋,34788
422,2394,2025-01-18,568,衣類,4239,3,クレジットカード,名古屋,12717
423,7069,2024-11-15,394,書籍,17657,1,楽天ペイ,東京,17657
424,2469,2025-04-11,675,家具,14631,1,クレジットカード,東京,14631
425,9214,2024-05-26,871,衣類,3808,2,銀行振込,名古屋,7616
426,3027,2024-07-27,957,書籍,16175,4,現金,名古屋,64700
427,9054,2025-02-07,973,食品,17491,3,クレジットカード,札幌,52473
428,3338,2025-05-02,516,家具,1960,2,楽天ペイ,福岡,3920
429,9965,2025-03-11,301,家電,17424,1,現金,福岡,17424
430,6238,2024-11-02,553,家具,17897,4,PayPay,東京,71588
431,6312,2024-11-03,471,家具,2823,3,PayPay,福岡,8469
432,7314,2024-10-19,591,衣類,6979,3,銀行振込,大阪,20937
433,6206,2025-03-12,444,書籍,18432,1,クレジットカード,札幌,18432
434,5440,2025-02-16,654,書籍,8502,2,クレジットカード,東京,17004
435,4205,2024-06-18,791,書籍,7635,3,現金,東京,22905
436,2070,2024-07-29,140,家具,8145,1,現金,福岡,8145
437,5181,2025-04-25,874,家電,14402,2,現金,福岡,28804
438,4637,2024-09-26,585,家電,1672,2,クレジットカード,札幌,3344
439,6389,2024-10-18,325,家電,4821,1,PayPay,大阪,4821
440,7158,2025-05-05,287,書籍,7963,4,楽天ペイ,名古屋,31852
441,2620,2025-05-01,277,書籍,19525,2,楽天ペイ,東京,39050
442,4790,2025-04-19,604,書籍,14737,3,楽天ペイ,大阪,44211
443,6764,2025-04-06,945,家電,3499,4,PayPay,東京,13996
444,6248,2025-01-25,502,食品,17445,2,PayPay,東京,34890
445,8143,2024-08-01,969,家具,1328,4,PayPay,札幌,5312
446,5393,2025-02-03,805,家電,5816,2,現金,東京,11632
447,2759,2024-08-09,567,食品,3589,2,PayPay,名古屋,7178
448,3539,2025-04-11,112,家具,4235,1,クレジットカード,名古屋,4235
449,5162,2024-08-14,612,家具,10473,2,現金,名古屋,20946
450,3361,2024-05-20,353,衣類,9826,1,銀行振込,名古屋,9826
451,4232,2024-06-03,424,食品,16720,3,銀行振込,東京,50160
452,9084,2025-03-09,210,食品,16825,2,楽天ペイ,札幌,33650
453,1441,2024-05-23,718,家電,8434,2,PayPay,名古屋,16868
454,5084,2024-05-29,374,衣類,955,4,クレジットカード,札幌,3820
455,4772,2025-02-01,886,家電,17629,2,銀行振込,札幌,35258
456,5119,2025-02-15,815,書籍,9131,3,現金,名古屋,27393
457,3671,2024-09-16,325,書籍,3696,2,クレジットカード,札幌,7392
458,8588,2024-05-06,607,書籍,13080,4,楽天ペイ,名古屋,52320
459,3696,2025-05-05,635,家電,6602,1,現金,札幌,6602
460,9271,2025-01-08,445,衣類,10584,4,PayPay,東京,42336
461,1620,2024-11-27,156,家具,4150,2,銀行振込,大阪,8300
462,5344,2025-02-11,477,衣類,933,3,クレジットカード,札幌,2799
463,1235,2024-06-19,147,家具,10741,4,クレジットカード,名古屋,42964
464,8405,2025-04-21,362,食品,17226,1,銀行振込,名古屋,17226
465,5158,2025-03-19,824,家電,12163,3,クレジットカード,札幌,36489
466,6393,2024-10-10,610,書籍,19862,3,楽天ペイ,福岡,59586
467,9376,2024-08-29,698,家電,3301,4,銀行振込,福岡,13204
468,6748,2024-11-18,953,食品,3431,1,PayPay,福岡,3431
469,9634,2024-06-12,612,家具,15848,2,PayPay,名古屋,31696
470,6273,2024-08-07,702,家電,16019,4,PayPay,東京,64076
471,1653,2024-10-26,565,書籍,12620,3,現金,福岡,37860
472,8656,2024-09-13,338,書籍,18520,4,銀行振込,札幌,74080
473,6111,2024-11-23,680,食品,1131,1,楽天ペイ,東京,1131
474,5631,2024-09-25,441,食品,4275,2,クレジットカード,名古屋,8550
475,2787,2024-07-05,971,書籍,4827,3,クレジットカード,名古屋,14481
476,7605,2025-01-06,330,家具,12590,2,現金,札幌,25180
477,9505,2024-07-06,961,書籍,16134,3,楽天ペイ,東京,48402
478,7981,2024-12-17,195,書籍,10291,2,銀行振込,東京,20582
479,6644,2024-09-20,895,家電,3173,3,銀行振込,札幌,9519
480,3670,2024-05-08,222,衣類,11075,1,クレジットカード,福岡,11075
481,4010,2025-05-03,578,家電,11363,4,楽天ペイ,東京,45452
482,8394,2024-09-05,780,食品,3015,2,PayPay,東京,6030
483,9055,2024-08-10,405,書籍,14311,2,現金,名古屋,28622
484,4312,2025-03-03,293,書籍,8108,2,クレジットカード,札幌,16216
485,2926,2024-11-30,114,衣類,5517,4,楽天ペイ,東京,22068
486,9587,2024-10-23,539,書籍,8055,1,現金,名古屋,8055
487,9001,2025-02-20,328,衣類,15993,3,クレジットカード,福岡,47979
488,8517,2025-01-29,544,書籍,6173,3,現金,札幌,18519
489,1223,2025-02-14,338,家具,9067,2,クレジットカード,東京,18134
490,4944,2024-11-20,792,書籍,5988,1,PayPay,札幌,5988
491,8864,2024-10-03,696,食品,16390,4,楽天ペイ,名古屋,65560
492,6691,2025-04-19,374,家具,12645,2,クレジットカード,名古屋,25290
493,5611,2025-02-19,335,家具,18700,1,PayPay,札幌,18700
494,4444,2025-04-13,696,家電,12598,3,楽天ペイ,福岡,37794
495,8742,2024-07-04,141,食品,8774,2,PayPay,名古屋,17548
496,8714,2025-04-21,318,家電,5994,1,楽天ペイ,東京,5994
497,7986,2025-04-20,442,家具,4165,4,楽天ペイ,福岡,16660
498,2894,2024-11-23,284,衣類,7954,2,銀行振込,福岡,15908
499,7537,2025-03-01,863,家電,12621,3,現金,札幌,37863
500,3744,2024-06-23,306,家電,6089,1,クレジットカード,札幌,6089
501,6716,2024-09-16,628,家電,13374,2,銀行振込,大阪,26748
502,6861,2024-05-24,667,書籍,7612,4,クレジットカード,大阪,30448
503,7671,2025-04-03,519,家電,15492,4,楽天ペイ,札幌,61968
504,8236,2024-09-28,314,食品,12553,4,PayPay,東京,50212
505,8439,2025-04-02,520,衣類,12676,3,現金,札幌,38028
506,5276,2024-09-03,634,家電,3116,2,現金,名古屋,6232
507,5955,2024-09-04,199,食品,17230,2,クレジットカード,福岡,34460
508,3800,2025-02-26,522,衣類,19756,2,現金,東京,39512
509,3429,2024-05-12,152,家電,18412,2,楽天ペイ,東京,36824
510,1274,2024-05-31,375,衣類,17746,4,楽天ペイ,名古屋,70984
511,5390,2025-02-01,996,書籍,18952,2,クレジットカード,名古屋,37904
512,9971,2024-05-14,966,食品,7267,4,PayPay,札幌,29068
513,8763,2025-01-28,506,家電,17248,1,クレジットカード,名古屋,17248
514,8347,2025-04-24,874,書籍,11966,3,PayPay,東京,35898
515,6617,2024-12-22,361,食品,17224,4,現金,大阪,68896
516,2798,2024-12-05,628,家電,14333,3,クレジットカード,名古屋,42999
517,2962,2024-08-08,642,食品,11907,4,クレジットカード,東京,47628
518,1414,2025-01-15,400,家電,5846,1,楽天ペイ,大阪,5846
519,1760,2024-10-08,145,家具,16402,3,現金,東京,49206
520,4646,2025-01-07,192,食品,4217,4,楽天ペイ,札幌,16868
521,9050,2024-05-13,579,家具,14327,4,楽天ペイ,東京,57308
522,4177,2024-12-02,774,衣類,7917,2,クレジットカード,大阪,15834
523,7012,2025-04-07,576,食品,9628,4,現金,札幌,38512
524,2913,2024-11-08,938,衣類,4166,3,銀行振込,名古屋,12498
525,4131,2024-07-17,376,家電,731,1,PayPay,福岡,731
526,3017,2024-12-02,971,家電,12697,3,銀行振込,大阪,38091
527,4995,2024-12-03,319,衣類,6472,4,PayPay,大阪,25888
528,4026,2025-02-05,966,食品,4698,4,楽天ペイ,東京,18792
529,2470,2025-02-05,385,食品,4747,3,PayPay,名古屋,14241
530,7488,2025-01-15,367,家具,2786,1,クレジットカード,札幌,2786
531,4064,2024-05-14,107,家具,11764,1,銀行振込,福岡,11764
532,5842,2025-04-27,910,家具,13344,2,クレジットカード,東京,26688
533,2003,2025-02-01,890,書籍,15463,4,楽天ペイ,大阪,61852
534,8553,2024-10-26,229,家電,16726,2,楽天ペイ,福岡,33452
535,8078,2024-08-03,907,家具,9063,4,銀行振込,札幌,36252
536,9679,2025-03-30,943,家電,19052,3,楽天ペイ,札幌,57156
537,7371,2025-03-23,943,衣類,4082,3,現金,札幌,12246
538,4036,2024-06-22,858,食品,19882,2,銀行振込,福岡,39764
539,1754,2024-12-06,181,衣類,15267,3,銀行振込,東京,45801
540,1680,2025-05-01,285,食品,636,4,クレジットカード,大阪,2544
541,1357,2024-07-15,211,衣類,4339,3,現金,福岡,13017
542,7250,2024-07-04,568,食品,11030,1,楽天ペイ,東京,11030
543,8759,2025-04-23,759,食品,19303,4,楽天ペイ,名古屋,77212
544,9597,2024-08-03,190,書籍,10693,1,クレジットカード,福岡,10693
545,1391,2025-04-20,776,書籍,1501,3,楽天ペイ,名古屋,4503
546,8921,2025-03-05,357,食品,6778,3,クレジットカード,東京,20334
547,1479,2024-06-13,275,書籍,9920,2,クレジットカード,名古屋,19840
548,6384,2025-02-20,683,書籍,16407,4,現金,大阪,65628
549,8379,2024-07-12,765,家具,16722,3,PayPay,名古屋,50166
550,6067,2025-04-27,818,食品,10695,4,銀行振込,東京,42780
551,2458,2025-03-14,633,衣類,14280,3,クレジットカード,東京,42840
552,1080,2025-03-14,883,家具,9937,1,楽天ペイ,大阪,9937
553,3066,2024-10-19,196,書籍,17292,1,PayPay,名古屋,17292
554,5368,2024-12-24,755,衣類,15942,1,クレジットカード,福岡,15942
555,8893,2024-05-30,426,家電,9349,2,クレジットカード,東京,18698
556,6912,2024-05-25,333,衣類,5618,3,クレジットカード,大阪,16854
557,2425,2024-10-16,993,衣類,12169,1,銀行振込,福岡,12169
558,9302,2024-11-18,318,家具,15364,3,クレジットカード,福岡,46092
559,1869,2025-02-24,264,書籍,17109,2,楽天ペイ,大阪,34218
560,2998,2024-10-23,876,書籍,13481,3,PayPay,福岡,40443
561,9414,2024-07-10,134,家具,16258,1,PayPay,東京,16258
562,8230,2024-10-01,668,家電,14247,4,PayPay,札幌,56988
563,6399,2024-10-18,681,家具,634,1,クレジットカード,札幌,634
564,9425,2024-06-06,649,衣類,9017,4,楽天ペイ,大阪,36068
565,8808,2025-02-15,957,衣類,7223,4,銀行振込,札幌,28892
566,7241,2024-06-12,109,家電,15582,2,現金,大阪,31164
567,6633,2025-02-09,334,家具,3739,1,楽天ペイ,福岡,3739
568,9818,2025-02-21,359,食品,11791,4,現金,東京,47164
569,6883,2024-06-29,482,家電,11720,3,銀行振込,大阪,35160
570,9344,2025-03-14,427,家具,18099,4,PayPay,東京,72396
571,8900,2025-04-24,410,家電,13029,4,銀行振込,福岡,52116
572,1545,2024-07-31,462,家具,14871,1,クレジットカード,大阪,14871
573,9810,2024-12-29,943,家具,13602,3,現金,名古屋,40806
574,7306,2024-09-12,184,食品,10077,2,楽天ペイ,大阪,20154
575,3001,2024-08-21,622,家電,3504,1,クレジットカード,札幌,3504
576,6937,2024-07-28,905,衣類,6457,3,PayPay,札幌,19371
577,5414,2024-06-08,321,衣類,6138,4,クレジットカード,名古屋,24552
578,5472,2024-05-17,636,書籍,2160,3,現金,名古屋,6480
579,6500,2024-09-26,243,衣類,5927,2,PayPay,大阪,11854
580,6911,2025-02-26,441,衣類,19971,4,クレジットカード,東京,79884
581,1126,2025-01-13,795,食品,18317,2,現金,名古屋,36634
582,8818,2024-12-10,620,書籍,17680,4,クレジットカード,札幌,70720
583,3866,2025-04-16,172,家電,14090,1,PayPay,福岡,14090
584,1563,2024-07-28,994,食品,18305,4,銀行振込,札幌,73220
585,5870,2025-04-11,551,食品,14006,4,現金,大阪,56024
586,2785,2024-10-03,333,家具,6192,1,銀行振込,大阪,6192
587,1305,2024-06-13,202,家電,9334,2,PayPay,大阪,18668
588,6994,2024-11-08,599,食品,5707,4,銀行振込,東京,22828
589,1485,2025-01-01,768,食品,19801,1,銀行振込,札幌,19801
590,3268,2024-06-28,272,衣類,10439,1,PayPay,東京,10439
591,7258,2024-11-26,638,家電,18977,1,クレジットカード,名古屋,18977
592,4441,2024-09-05,138,書籍,881,3,PayPay,大阪,2643
593,3180,2024-05-21,363,衣類,777,1,銀行振込,札幌,777
594,5144,2024-11-28,891,家電,13914,1,現金,東京,13914
595,4576,2024-12-22,812,家電,19476,1,現金,名古屋,19476
596,8031,2024-09-03,400,食品,5877,1,現金,大阪,5877
597,2009,2025-03-05,354,衣類,12131,2,楽天ペイ,東京,24262
598,1947,2024-05-20,235,衣類,10519,4,楽天ペイ,大阪,42076
599,5332,2025-03-26,286,書籍,17571,2,現金,福岡,35142
600,4506,2025-05-05,800,家具,2653,1,現金,東京,2653
601,4065,2024-08-14,673,食品,9659,2,現金,札幌,19318
602,8093,2025-02-20,747,食品,11714,1,クレジットカード,大阪,11714
603,8319,2024-11-16,851,家具,11071,3,クレジットカード,大阪,33213
604,5425,2024-11-28,673,家具,5019,1,クレジットカード,名古屋,5019
605,9949,2025-01-20,538,家具,4716,2,PayPay,大阪,9432
606,4506,2024-08-25,150,書籍,3796,2,銀行振込,東京,7592
607,4773,2024-11-15,857,家具,19129,1,クレジットカード,名古屋,19129
608,2703,2025-04-22,962,書籍,14004,3,銀行振込,札幌,42012
609,8644,2025-04-27,171,家具,7609,2,クレジットカード,福岡,15218
610,9554,2024-10-04,408,家電,11556,4,銀行振込,福岡,46224
611,8575,2025-02-01,934,家具,7451,3,現金,名古屋,22353
612,5859,2025-03-25,136,家電,2626,1,現金,札幌,2626
613,5320,2025-04-10,910,衣類,7918,2,楽天ペイ,福岡,15836
614,4238,2025-03-08,257,食品,18189,1,楽天ペイ,札幌,18189
615,3254,2024-07-25,464,書籍,3546,1,銀行振込,大阪,3546
616,7988,2024-12-29,459,書籍,7036,2,楽天ペイ,大阪,14072
617,4583,2025-03-24,320,家具,6999,4,クレジットカード,大阪,27996
618,2790,2024-07-21,799,家具,8207,3,PayPay,東京,24621
619,9675,2024-09-25,277,家具,12255,3,PayPay,福岡,36765
620,4500,2024-12-15,992,家電,1886,4,現金,福岡,7544
621,4754,2025-04-11,207,衣類,2187,3,銀行振込,名古屋,6561
622,2439,2025-02-15,536,衣類,18018,4,楽天ペイ,東京,72072
623,1413,2024-05-11,937,衣類,16442,4,クレジットカード,福岡,65768
624,2716,2024-11-03,923,家具,6983,2,現金,名古屋,13966
625,2098,2024-12-14,111,書籍,17326,2,クレジットカード,大阪,34652
626,1316,2024-07-23,458,家電,18810,4,クレジットカード,福岡,75240
627,9280,2024-06-19,384,書籍,2160,1,クレジットカード,名古屋,2160
628,5804,2024-12-22,230,家電,19065,4,楽天ペイ,大阪,76260
629,5635,2025-03-01,415,家具,13283,2,現金,福岡,26566
630,4936,2024-08-17,479,家電,15297,1,PayPay,東京,15297
631,3014,2024-05-26,900,衣類,15381,4,現金,大阪,61524
632,6376,2024-12-24,820,衣類,18812,3,クレジットカード,大阪,56436
633,7163,2025-05-01,711,食品,11965,1,クレジットカード,札幌,11965
634,2103,2024-12-26,870,家電,14295,3,楽天ペイ,名古屋,42885
635,4367,2025-02-12,759,食品,7133,4,PayPay,大阪,28532
636,6961,2024-10-26,930,書籍,5872,2,銀行振込,東京,11744
637,6921,2025-04-07,740,書籍,14548,4,現金,札幌,58192
638,6283,2024-08-22,708,書籍,10897,4,楽天ペイ,札幌,43588
639,1595,2024-11-21,600,衣類,15766,1,楽天ペイ,名古屋,15766
640,6782,2024-10-22,587,書籍,1401,2,現金,大阪,2802
641,9434,2024-07-08,634,家電,16471,3,クレジットカード,福岡,49413
642,8805,2024-10-30,699,書籍,4306,1,楽天ペイ,福岡,4306
643,1758,2025-04-30,316,家具,16756,3,PayPay,大阪,50268
644,1222,2025-04-08,717,家電,10306,3,PayPay,札幌,30918
645,9176,2024-08-25,169,書籍,13685,4,銀行振込,東京,54740
646,5388,2025-02-15,661,書籍,15231,1,現金,札幌,15231
647,9219,2025-02-25,675,書籍,3489,2,PayPay,札幌,6978
648,4589,2024-08-17,971,書籍,14077,4,PayPay,札幌,56308
649,4455,2025-04-29,430,衣類,10783,2,PayPay,名古屋,21566
650,8054,2024-08-06,847,家電,5525,4,PayPay,札幌,22100
651,6176,2024-07-27,323,家電,18855,2,現金,福岡,37710
652,9998,2024-08-30,107,衣類,7015,4,銀行振込,福岡,28060
653,7796,2024-07-21,651,家電,1098,2,PayPay,福岡,2196
654,8641,2024-09-16,908,書籍,11196,2,クレジットカード,東京,22392
655,8331,2024-11-28,290,食品,10518,1,楽天ペイ,福岡,10518
656,5583,2025-03-14,228,食品,16245,4,銀行振込,東京,64980
657,5481,2024-08-15,749,衣類,3787,1,楽天ペイ,大阪,3787
658,2041,2024-07-14,946,衣類,7910,1,楽天ペイ,札幌,7910
659,8419,2024-09-24,849,家具,19077,2,銀行振込,札幌,38154
660,9676,2024-07-14,383,衣類,9866,4,銀行振込,札幌,39464
661,6825,2024-09-15,179,家電,9745,2,クレジットカード,名古屋,19490
662,1723,2024-07-16,273,家電,4108,1,銀行振込,大阪,4108
663,1432,2024-06-16,216,食品,12894,2,銀行振込,札幌,25788
664,2533,2024-09-02,346,食品,8029,3,銀行振込,名古屋,24087
665,5405,2025-01-17,132,衣類,7834,4,現金,福岡,31336
666,8019,2024-05-11,683,食品,8570,2,銀行振込,福岡,17140
667,6884,2024-08-09,174,家電,7826,1,楽天ペイ,大阪,7826
668,8974,2024-07-03,803,衣類,16182,4,PayPay,札幌,64728
669,4376,2024-06-25,720,書籍,4301,4,現金,大阪,17204
670,2295,2024-08-05,321,家電,10894,4,楽天ペイ,札幌,43576
671,1683,2024-12-03,355,衣類,3194,2,現金,福岡,6388
672,7996,2024-07-06,337,衣類,12151,1,現金,札幌,12151
673,5859,2024-11-19,718,家電,16561,4,クレジットカード,名古屋,66244
674,6355,2025-01-26,507,衣類,13544,3,楽天ペイ,札幌,40632
675,4984,2025-03-04,755,家具,13072,4,銀行振込,名古屋,52288
676,9240,2025-03-14,429,食品,8900,2,銀行振込,大阪,17800
677,6240,2025-02-07,734,衣類,5441,4,クレジットカード,札幌,21764
678,1898,2024-07-27,862,家具,12062,2,銀行振込,大阪,24124
679,9240,2024-06-05,848,家具,5719,2,現金,福岡,11438
680,9654,2025-04-13,119,衣類,1614,1,PayPay,福岡,1614
681,3247,2024-11-14,442,家具,4502,2,銀行振込,大阪,9004
682,4618,2025-03-27,384,家電,16738,4,楽天ペイ,福岡,66952
683,4129,2024-05-18,154,書籍,6269,1,クレジットカード,大阪,6269
684,7347,2024-12-14,906,衣類,4671,4,現金,大阪,18684
685,7019,2024-05-29,359,家電,6844,2,クレジットカード,大阪,13688
686,1145,2025-04-01,621,衣類,16700,4,クレジットカード,大阪,66800
687,5261,2025-04-25,757,衣類,16853,4,銀行振込,福岡,67412
688,9857,2025-04-08,404,食品,6241,2,楽天ペイ,札幌,12482
689,9506,2025-04-28,485,食品,946,2,現金,名古屋,1892
