イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
50,18,80,95,71,46,37,29,37,38
8,70,78,56,10,53,45,3,100,95
47,6,8,56,79,46,71,92,72,64
71,64,94,9,34,32,42,22,85,13
20,99,38,54,71,81,38,3,79,96
26,47,29,4,21,33,43,87,5,0
38,43,85,73,54,8,74,54,32,79
34,10,67,75,90,58,66,84,42,37
41,82,60,56,96,65,77,80,85,31
84,89,54,46,97,59,89,67,28,20
9,5,76,15,2,6,61,98,63,55
62,91,3,20,8,27,39,62,33,24
34,64,41,6,50,54,78,46,97,13
70,74,89,80,67,30,87,63,83,80
89,55,14,92,2,50,8,8,2,74
75,14,40,16,87,23,81,51,60,40
39,23,51,39,92,79,6,69,84,34
99,94,80,39,89,33,43,48,12,73
100,18,96,62,84,33,25,18,96,41
67,79,87,37,95,23,30,52,68,3
15,99,43,20,44,14,84,73,100,9
14,2,14,14,61,18,16,24,65,10
32,43,32,90,35,43,93,7,64,67
53,86,3,49,7,20,62,10,60,13
6,66,39,36,45,81,22,71,73,30
61,83,16,68,59,20,32,0,11,40
13,67,47,7,97,73,17,68,60,17
21,36,52,57,20,95,98,30,31,58
8,91,43,52,5,99,71,52,99,78
21,37,50,55,57,66,69,87,1,66
12,55,29,66,18,78,33,39,77,11
3,60,69,63,21,33,88,24,18,36
12,57,1,79,6,41,38,74,27,59
50,31,78,34,96,33,53,7,88,3
80,33,44,73,46,22,60,29,41,19
15,74,93,17,40,8,52,37,99,28
31,88,8,56,37,56,49,92,13,77
6,83,4,25,17,25,41,59,84,26
61,12,16,87,75,64,38,55,23,64
58,24,59,70,16,19,32,14,44,60
7,22,52,79,34,34,97,6,71,8
45,72,59,68,19,6,42,66,18,58
48,91,41,68,97,31,84,46,18,29
52,91,48,7,36,95,79,38,84,30
6,61,21,84,10,81,28,55,16,82
41,48,29,41,98,79,77,16,6,74
64,51,46,22,97,63,2,51,68,55
90,76,67,14,8,77,68,5,34,53
49,87,1,12,96,27,42,4,25,59
62,77,66,18,91,64,35,66,32,44
4,21,94,47,75,32,23,93,38,59
78,63,37,61,80,22,100,6,0,77
95,44,23,80,27,46,7,53,94,27
75,10,90,16,73,30,62,70,100,50
80,15,68,59,6,17,11,20,96,50
4,5,5,11,49,58,78,21,5,66
27,47,18,62,23,8,53,40,38,93
35,28,21,32,66,3,17,84,94,17
75,35,26,0,87,52,90,46,11,89
9,99,92,70,67,57,34,42,92,54
3,58,92,51,36,82,91,61,49,48
41,72,98,28,70,15,31,76,65,38
56,85,60,42,64,68,89,4,15,99
72,16,45,73,3,44,89,30,97,26
42,32,58,79,38,48,10,81,34,85
45,23,23,56,87,72,93,69,6,16
61,44,65,60,58,11,25,0,17,93
26,80,56,84,15,12,2,37,43,0
21,87,19,42,34,87,13,73,87,6
64,40,93,45,6,81,27,57,35,91
48,24,48,41,37,80,89,73,62,73
58,47,88,56,82,37,30,53,86,7
81,17,45,75,36,19,53,21,44,40
67,72,53,11,8,77,4,85,80,57
96,2,39,49,4,98,73,54,59,61
14,58,59,89,5,7,7,18,19,69
37,15,18,13,17,7,94,76,42,95
42,30,8,98,77,35,74,66,68,6
88,71,98,47,95,72,42,78,56,91
74,79,60,85,94,0,19,15,92,71
23,97,60,33,46,76,2,95,100,47
41,93,16,83,14,79,20,1,20,85
92,31,46,72,34,99,44,8,33,52
13,64,48,46,19,9,69,14,54,97
64,15,25,71,44,94,73,58,91,10
12,45,96,62,78,19,7,31,8,94
40,98,56,56,68,1,64,97,14,88
12,92,62,77,83,42,80,42,29,98
69,57,7,42,51,24,65,22,97,3
70,17,66,47,10,52,64,4,91,20
12,78,68,89,66,0,97,21,27,71
5,18,50,74,16,90,50,98,56,99
66,33,16,5,33,78,54,30,89,48
12,53,13,14,61,78,84,94,43,74
99,37,92,12,100,61,42,4,79,35
89,3,24,32,12,16,23,96,35,66
75,1,87,92,97,7,73,87,26,33
41,1,85,58,97,12,70,87,64,79
81,51,11,74,21,89,57,66,61,43
95,54,10,44,8,41,83,14,29,59
43,89,100,32,55,53,96,39,12,91
71,43,91,20,82,20,5,71,57,78
17,88,27,51,61,42,58,95,67,65
1,82,41,94,42,55,10,18,87,9
48,70,86,100,87,2,45,50,24,0
76,71,59,56,34,82,28,34,16,52
91,79,85,86,55,12,82,20,13,30
46,76,67,77,63,91,12,43,81,1
23,85,70,54,87,87,99,48,93,10
38,80,79,94,30,36,40,25,94,63
7,12,64,33,73,49,68,34,9,71
84,30,23,2,32,39,17,67,89,29
77,5,19,79,39,65,76,30,14,80
26,11,45,83,80,53,45,52,56,1
55,34,12,94,73,87,93,81,52,98
26,3,11,63,19,39,66,51,16,76
63,62,31,40,93,27,46,96,39,80
45,43,68,41,79,57,15,88,62,0
22,82,28,34,5,28,11,94,92,65
23,16,50,26,31,54,80,28,18,20
24,2,17,16,24,36,100,28,59,34
64,75,8,90,50,96,53,65,26,66
35,8,31,47,27,84,32,51,64,49
19,28,27,90,59,50,88,26,29,54
70,6,79,72,45,28,72,17,68,94
52,44,81,58,55,46,21,58,3,67
48,36,80,45,18,29,72,70,48,37
21,33,53,44,38,50,69,52,69,49
33,55,60,83,18,26,55,46,54,94
15,51,24,64,40,44,3,83,33,16
94,54,3,78,61,56,73,24,67,76
86,69,52,90,78,21,54,72,76,24
64,78,65,29,80,33,99,35,77,22
16,4,98,96,75,78,2,13,20,61
95,97,82,68,67,89,39,74,99,73
27,58,42,91,23,63,67,50,69,95
29,100,46,96,11,42,47,40,30,42
81,18,50,25,82,2,49,68,97,60
9,85,62,31,63,84,13,81,52,19
28,58,55,49,54,6,1,36,43,36
76,78,34,39,93,4,49,57,97,62
74,52,36,43,75,25,98,59,17,2
7,13,34,70,73,0,48,15,71,2
86,51,56,77,2,23,54,33,13,21
22,24,80,85,10,53,69,86,12,98
96,40,100,39,100,74,66,49,98,17
83,51,34,91,53,78,14,71,91,83
31,30,21,53,11,56,10,83,3,92
77,73,80,56,97,55,10,91,38,56
10,51,49,43,88,24,11,23,13,14
80,62,56,13,32,99,61,28,29,96
97,5,99,38,14,70,98,55,8,51
86,15,12,5,18,47,32,78,67,46
97,94,22,96,44,86,23,13,84,97
83,9,19,87,12,72,62,60,21,67
95,42,78,93,49,33,90,98,20,43
46,69,16,26,1,19,83,55,85,91
98,49,70,82,34,61,10,3,21,2
94,27,12,30,60,15,75,89,75,14
96,60,80,46,74,92,28,21,15,49
86,32,54,43,43,23,44,17,76,95
23,22,93,45,33,1,41,4,66,21
30,25,88,7,77,12,82,73,16,39
2,54,13,68,55,97,82,23,22,54
57,2,58,30,24,77,22,42,40,35
82,66,19,47,79,94,87,79,72,43
0,49,7,37,6,85,86,51,83,82
24,9,10,70,20,97,60,88,46,41
5,94,74,54,68,72,4,41,38,39
90,67,70,20,11,80,59,48,11,98
62,18,66,15,21,34,60,64,5,9
73,33,21,73,79,3,69,97,5,62
36,49,32,49,48,79,67,39,14,27
78,53,5,69,28,82,65,70,18,13
85,7,11,83,33,45,30,26,68,42
72,22,93,7,61,64,43,37,19,99
78,1,21,23,96,91,92,4,85,44
36,66,72,14,97,23,51,73,1,90
65,66,95,76,42,35,12,91,39,91
16,59,31,0,28,14,36,86,61,91
39,22,44,8,3,13,48,82,73,79
36,77,20,21,80,68,24,7,32,76
13,24,90,74,22,92,63,94,85,26
35,76,89,70,82,5,89,69,15,59
57,70,12,12,51,68,17,81,0,29
89,30,40,53,9,89,67,63,84,63
6,36,68,65,5,0,78,46,6,34
29,50,11,63,7,65,58,1,76,29
17,81,5,5,14,72,88,62,10,70
48,72,53,16,62,12,99,24,49,1
45,12,74,30,65,69,62,67,64,34
34,22,55,1,4,83,28,70,69,56
35,39,19,52,97,30,24,9,34,3
100,23,0,54,88,36,79,56,83,44
2,7,16,100,10,90,8,52,63,55
41,99,42,1,49,95,16,10,5,75
10,63,25,88,30,40,93,0,81,0
93,37,43,65,3,54,46,58,89,78
43,25,86,42,87,97,57,59,64,21
29,1,79,67,87,28,69,8,74,30
12,30,68,44,68,34,4,12,26,6
62,30,78,2,0,66,61,70,36,63
62,73,38,54,35,13,35,81,7,69
76,92,72,31,3,45,60,54,35,20
28,21,44,40,6,58,45,82,32,46
86,30,58,70,29,47,32,4,31,19
38,20,31,59,28,17,55,20,4,20
52,52,79,57,69,29,56,40,34,29
94,38,45,80,92,54,82,22,79,69
19,9,27,76,81,42,75,57,7,72
81,35,93,24,84,33,21,22,71,24
16,9,44,55,22,94,28,74,59,23
84,72,4,66,41,40,46,32,51,11
61,64,94,43,95,16,76,97,87,57
4,93,93,65,91,19,85,46,21,43
62,19,40,8,86,58,21,34,96,74
59,48,66,65,86,38,41,0,16,66
91,48,13,14,11,27,49,36,91,37
3,9,16,4,37,58,18,32,34,22
0,9,7,44,68,34,15,0,87,80
55,64,55,80,93,3,81,42,79,24
39,38,89,25,71,51,97,72,23,8
3,18,48,91,51,77,57,8,10,77
25,32,94,52,14,26,96,18,49,11
53,26,25,96,53,88,77,92,88,78
74,29,3,14,69,96,88,14,64,49
22,55,42,17,30,10,52,50,18,15
40,62,7,79,86,28,38,66,84,12
76,47,51,53,58,11,46,83,86,33
90,35,57,30,66,5,2,68,67,24
96,8,44,54,21,32,89,78,41,27
27,35,77,35,57,17,5,46,31,96
41,60,1,99,78,43,6,14,99,3
2,27,93,62,64,37,20,79,23,30
88,95,49,24,86,13,78,65,28,4
33,73,59,45,24,64,80,14,43,68
87,44,45,83,3,1,18,91,35,5
77,88,90,43,4,0,58,33,48,29
60,41,49,87,26,100,44,97,28,68
41,84,4,22,74,33,79,49,42,39
30,80,86,33,53,78,99,14,78,16
40,25,47,29,0,63,14,32,25,15
39,42,14,7,2,49,86,99,91,21
71,54,44,23,52,93,21,28,9,75
60,14,45,97,92,69,38,57,99,14
18,80,68,9,70,11,50,39,30,65
82,64,44,91,12,88,19,77,22,19
68,18,2,22,69,8,94,83,15,1
26,37,71,69,18,76,50,29,46,86
68,4,77,30,73,48,77,23,41,100
83,12,39,35,7,64,62,27,40,24
53,63,39,13,17,73,43,93,61,46
64,39,6,38,83,69,26,98,74,56
99,48,89,20,44,91,84,31,40,7
47,48,29,91,19,78,13,1,25,14
9,87,44,33,14,55,85,38,65,13
35,79,91,49,16,96,17,76,2,79
73,72,63,15,47,36,34,97,16,91
5,22,30,32,81,72,28,41,22,42
29,96,88,33,48,60,89,56,8,12
7,69,39,99,68,41,90,49,61,85
50,98,63,5,9,14,75,52,71,64
93,94,20,39,89,11,80,43,72,60
37,46,35,94,4,46,99,30,7,26
21,82,25,54,48,25,73,33,83,80
27,100,93,67,67,86,52,12,36,46
85,7,83,90,7,82,38,44,45,11
6,85,96,16,35,43,88,51,83,25
17,6,85,53,82,58,92,87,48,78
77,41,97,47,89,71,77,20,15,73
30,74,33,70,50,4,64,5,82,37
36,51,91,51,75,55,12,3,14,83
71,100,25,56,45,80,48,10,92,39
76,76,86,98,75,67,36,66,33,81
99,39,64,62,24,6,63,35,44,47
31,25,59,67,88,25,22,9,79,9
16,29,26,77,57,92,62,5,7,13
14,50,35,33,20,29,7,40,36,64
86,41,34,83,87,49,94,68,46,38
19,68,91,44,25,48,34,55,48,8
65,67,20,2,10,39,20,20,23,26
28,96,39,49,30,34,71,61,25,15
59,29,80,13,13,40,53,5,23,52
25,22,45,53,34,88,32,98,11,25
59,21,19,21,12,7,63,59,89,77
59,33,25,97,76,60,62,22,89,7
46,56,90,9,10,5,13,74,0,52
56,57,89,44,12,9,97,8,80,67
30,14,76,40,49,59,6,34,72,59
42,59,70,40,88,68,32,52,16,1
43,64,55,97,94,87,33,74,13,66
82,49,12,25,9,55,51,44,39,55
12,99,10,13,6,27,16,18,7,64
100,2,13,12,2,46,65,1,79,83
2,26,42,43,50,78,1,30,67,95
31,1,9,94,90,18,95,17,43,98
68,43,60,2,95,26,90,63,54,65
87,93,10,22,15,71,44,29,79,93
98,88,76,92,53,70,7,22,78,39
76,55,63,81,53,54,15,46,6,65
9,76,58,19,62,11,12,42,91,9
54,23,100,5,83,39,74,57,0,18
22,74,32,38,54,69,42,39,76,20
31,10,76,79,50,10,19,77,29,17
21,82,13,64,24,5,90,89,18,22
84,61,40,78,15,14,57,58,12,1
86,95,50,30,61,25,13,24,29,53
53,1,9,91,80,1,80,62,50,33
87,61,24,31,31,92,82,82,58,2
8,49,23,99,34,41,66,19,59,14
19,13,99,62,76,49,1,40,7,46
31,84,14,69,43,59,42,98,100,92
42,14,10,85,37,48,38,29,67,56
63,47,36,16,8,76,72,4,60,29
22,99,20,64,48,67,76,77,58,23
68,77,70,84,77,28,80,46,17,84
9,93,30,38,41,35,18,19,3,36
51,75,64,4,27,45,11,31,97,52
35,79,4,4,94,35,1,92,61,45
70,59,14,0,79,30,0,48,1,0
24,98,97,14,79,52,20,63,46,25
65,61,70,30,98,72,28,33,6,44
8,69,81,57,17,14,75,44,100,19
50,46,81,6,34,19,23,95,96,50
56,26,30,12,72,17,36,83,73,59
80,65,25,72,41,49,77,12,97,1
27,55,83,95,10,21,68,12,79,73
75,94,99,19,85,54,98,76,9,87
100,9,98,20,89,92,33,98,71,35
62,74,11,100,93,14,69,82,4,52
5,63,70,22,5,44,64,85,100,60
2,63,41,55,18,49,55,27,97,57
39,6,79,88,7,84,61,27,44,74
20,36,15,6,24,70,35,87,93,0
23,96,93,80,98,1,22,72,57,77
83,59,39,0,47,28,98,60,72,23
49,88,76,30,69,66,38,68,77,8
95,64,3,64,69,93,68,66,30,34
36,64,35,33,2,38,27,79,5,9
42,78,90,60,39,30,81,46,46,64
23,83,83,60,61,2,96,56,42,85
42,50,58,60,72,14,89,89,68,2
3,80,19,50,97,43,0,49,26,93
53,8,61,5,90,48,94,80,68,30
10,11,43,15,74,17,52,84,87,51
15,96,86,65,31,73,23,15,12,0
57,79,88,38,82,14,96,40,100,93
51,64,58,61,27,15,9,78,34,96
28,81,85,93,30,22,63,11,68,72
100,31,89,20,31,66,59,95,86,48
21,32,63,70,32,43,75,37,19,17
71,41,72,29,64,62,96,69,75,43
40,53,44,73,93,11,46,97,5,45
24,75,99,23,9,53,97,85,93,67
69,98,75,14,77,36,52,66,93,86
38,86,97,73,35,56,38,16,32,89
87,0,45,11,39,36,18,80,3,27
4,89,60,63,62,30,22,68,41,45
55,66,12,25,37,1,28,27,38,89
73,85,66,7,81,11,32,94,13,68
19,9,19,59,46,86,4,82,65,46
51,4,33,0,16,59,22,82,1,46
36,7,65,9,53,69,61,35,67,62
14,30,47,2,30,39,65,34,33,35
26,23,8,9,45,85,46,7,10,82
3,22,16,73,29,42,83,62,58,84
61,79,46,29,90,22,99,21,27,94
65,56,56,24,78,75,73,88,74,21
46,95,31,62,82,66,73,70,77,65
35,37,34,87,74,51,64,23,16,8
50,97,27,63,22,92,39,11,19,87
81,71,38,84,17,29,68,67,53,56
86,21,99,67,95,3,53,38,72,72
21,22,13,76,32,32,0,8,89,84
17,47,27,32,38,94,42,11,12,86
14,33,78,96,19,90,50,37,74,97
37,98,85,71,99,25,69,0,3,76
52,55,30,95,24,43,1,66,72,17
85,39,0,35,55,93,13,36,40,30
61,16,86,22,82,24,65,92,28,69
89,18,84,55,76,77,78,53,31,59
20,89,94,36,86,56,73,73,92,46
49,89,11,24,37,96,75,34,84,80
96,20,62,96,35,16,57,38,1,66
66,97,73,35,4,57,25,47,8,29
0,57,65,21,73,16,44,38,58,38
14,59,72,86,50,37,39,50,79,34
16,49,48,73,47,87,22,41,5,15
8,58,7,28,27,46,54,79,30,52
30,21,0,43,83,21,13,17,8,25
69,61,3,24,97,46,2,53,53,16
99,13,21,19,91,40,90,68,82,73
7,43,44,64,22,4,96,63,66,42
19,91,44,62,6,21,93,23,65,78
74,21,21,9,88,92,63,16,16,94
93,6,33,78,58,5,41,31,86,75
72,36,37,95,63,24,88,88,33,68
3,88,69,69,4,27,12,26,9,32
10,9,11,9,47,60,13,69,25,56
99,43,73,99,46,11,95,89,52,11
37,64,71,32,27,25,67,16,33,40
61,78,73,94,60,47,10,74,11,80
62,66,95,67,79,13,59,25,97,87
7,63,48,55,53,0,40,29,62,79
78,54,34,8,66,61,7,16,94,27
86,99,8,32,73,71,37,44,55,97
14,94,25,5,57,21,22,99,69,55
93,39,70,88,72,30,2,52,43,71
91,76,80,100,78,36,29,28,15,99
44,88,18,1,29,67,27,9,18,88
64,43,24,87,19,86,66,10,24,34
11,74,27,77,52,100,86,72,0,23
63,5,19,59,51,24,35,70,16,56
32,77,41,55,0,20,54,44,38,37
58,92,64,78,53,90,94,24,17,91
25,84,73,88,28,19,15,29,71,69
95,34,68,6,86,60,88,82,51,39
42,89,85,7,4,65,32,0,16,75
54,94,67,38,73,85,78,37,25,64
12,40,17,80,69,10,6,14,30,17
27,44,6,75,46,73,48,96,55,24
74,47,22,91,46,95,29,46,90,61
25,29,36,65,90,7,56,52,19,46
10,65,22,78,86,23,48,63,96,93
62,51,71,17,54,2,14,85,31,80
40,16,9,83,35,90,13,15,28,69
53,78,42,27,66,74,50,61,86,45
16,45,52,98,8,73,65,95,42,4
86,61,93,82,45,9,94,33,97,91
20,70,25,46,60,33,57,25,26,68
12,28,72,59,65,41,95,19,4,11
39,51,57,54,26,73,34,98,78,40
84,91,73,75,71,86,14,90,32,84
8,91,91,74,77,44,92,44,69,2
63,85,65,40,16,87,89,32,89,18
45,64,22,74,63,59,7,84,27,73
6,65,35,39,58,4,58,93,42,31
48,36,5,75,13,97,46,18,77,8
48,35,27,41,68,48,84,63,38,73
25,26,91,35,28,82,39,25,81,15
77,15,74,72,96,65,44,8,20,17
47,78,75,74,23,23,68,44,19,99
62,29,30,88,47,78,26,13,63,44
93,21,55,51,100,100,57,36,8,71
42,84,35,33,10,30,55,78,51,18
12,9,10,57,25,74,43,43,58,16
47,85,88,33,0,64,32,44,67,16
18,81,56,37,0,99,24,7,55,60
94,3,13,51,56,36,90,9,63,14
24,71,63,62,34,21,91,89,12,29
39,99,63,19,24,1,84,21,66,41
80,66,13,73,77,54,17,30,80,52
92,69,44,15,68,44,22,73,17,68
38,95,7,33,100,87,61,98,25,51
99,20,33,83,98,80,3,12,98,76
21,80,94,60,73,83,72,94,49,98
15,79,30,23,42,3,71,15,66,51
35,34,34,24,37,62,32,42,84,39
80,40,96,50,12,26,43,61,71,31
65,37,17,83,10,80,25,66,75,81
15,80,4,14,11,68,16,52,13,50
5,91,58,57,87,96,71,71,66,35
88,32,24,16,72,54,9,23,29,44
83,70,79,84,6,86,30,2,43,42
31,41,51,85,72,81,22,1,63,96
80,35,37,7,79,5,0,19,94,75
40,3,81,7,22,72,91,2,52,57
73,23,95,74,45,27,57,10,6,91
1,60,5,97,9,30,31,64,51,44
70,45,81,52,30,29,94,80,22,57
88,70,48,8,24,15,38,57,6,40
23,60,66,23,97,64,17,2,35,67
96,60,37,34,34,3,85,32,4,45
27,85,83,18,100,37,83,54,5,42
7,21,63,87,15,40,89,82,100,76
67,48,5,4,72,69,40,23,4,69
29,98,10,68,89,90,30,2,73,75
52,33,59,75,21,6,4,81,81,82
98,70,89,40,80,22,25,34,84,7
95,30,39,6,53,95,53,10,73,69
9,0,73,9,39,99,31,46,42,15
56,9,50,87,50,48,90,1,15,11
23,64,81,24,82,77,6,33,2,78
40,22,28,43,12,14,36,29,82,16
72,77,37,64,14,91,51,80,6,62
41,27,33,58,45,18,33,24,15,81
99,83,51,46,47,14,7,48,43,41
89,46,91,86,64,91,3,54,2,26
3,97,36,35,11,56,72,62,42,28
13,80,35,7,83,97,97,68,97,89
76,57,62,93,78,31,16,100,33,29
76,12,16,22,67,24,7,46,4,41
12,65,90,90,21,53,63,93,44,69
81,5,83,28,38,97,81,98,55,23
12,80,82,54,44,93,28,27,17,86
45,78,23,13,35,62,100,44,46,83
62,84,92,59,51,80,11,92,32,4
70,43,27,71,92,61,55,30,18,73
42,33,4,50,97,49,16,82,39,42
9,50,38,37,81,59,8,86,92,89
14,21,37,34,30,22,62,83,3,31
99,41,97,80,50,49,49,8,37,35
12,36,89,82,23,43,28,78,31,100
33,14,82,86,53,77,39,93,78,52
60,21,30,12,94,18,36,12,50,66
16,46,91,24,64,91,77,74,47,60
29,32,87,53,11,97,71,5,66,96
65,25,43,57,40,98,65,19,11,32
1,11,7,95,18,20,4,73,25,73
75,99,74,75,5,1,74,89,28,31
43,10,76,59,93,52,18,43,75,13
77,14,62,51,58,90,65,38,5,0
41,88,53,51,98,38,92,41,21,3
49,27,68,33,79,49,66,16,31,58
47,30,67,76,25,40,18,19,74,80
97,13,76,6,73,80,61,48,24,89
77,1,17,17,15,13,74,77,77,36
7,73,21,28,57,25,19,93,61,79
29,10,24,24,66,30,14,83,4,44
21,95,54,3,86,49,82,87,35,27
17,4,90,21,79,22,49,59,7,40
1,44,9,77,19,20,93,9,84,26
54,77,99,6,42,63,31,27,7,55
14,69,85,48,53,98,76,9,85,69
32,41,24,16,54,9,85,51,17,34
40,19,36,39,20,27,66,89,3,51
3,48,92,31,0,78,56,27,84,64
64,56,3,7,65,75,29,94,88,28
96,78,6,52,21,99,89,27,41,92
49,78,54,91,75,88,33,96,5,91
88,19,63,13,82,14,3,15,57,88
65,41,86,93,65,78,55,91,90,29
88,73,18,80,66,70,29,52,88,25
99,34,23,100,46,76,3,84,17,89
89,30,71,24,29,46,40,57,89,42
48,61,27,39,90,17,35,3,48,79
0,29,93,23,20,76,86,20,55,40
23,85,80,3,86,12,21,29,22,39
2,78,93,56,7,41,15,68,25,60
94,18,13,83,98,38,61,94,75,17
62,83,33,50,15,0,66,25,4,33
33,79,46,82,23,7,2,6,29,15
53,48,70,49,4,11,91,48,36,91
2,91,42,44,56,43,5,98,34,94
34,57,18,92,59,87,56,18,85,12
33,73,38,13,47,27,32,97,22,66
41,7,24,74,7,43,15,94,14,95
8,41,36,26,96,95,79,3,35,3
74,25,46,7,84,65,93,85,9,93
14,59,20,29,1,95,5,30,59,32
40,89,36,75,46,92,11,47,97,68
93,67,27,23,74,26,54,82,63,6
17,80,49,90,97,15,20,47,27,79
94,36,59,87,57,14,25,39,19,26
82,16,59,31,77,68,22,36,84,1
18,98,67,56,27,16,35,96,21,25
23,21,52,97,49,85,77,36,5,19
23,74,26,6,3,68,18,33,4,56
57,9,86,16,34,66,27,45,85,13
46,80,67,41,2,41,47,50,31,4
32,39,57,28,84,99,84,98,27,49
31,9,41,35,25,72,61,59,61,66
80,13,77,42,55,98,48,83,19,77
82,17,87,68,73,90,90,28,84,56
16,69,33,12,61,37,54,48,2,97
76,96,80,87,68,18,73,19,65,74
70,83,82,9,18,26,5,93,69,81
100,30,80,70,28,78,15,15,72,20
92,5,39,7,13,15,59,78,54,52
32,35,69,47,68,40,30,33,47,59
3,27,53,38,98,70,28,10,17,94
83,73,41,79,60,70,66,11,55,86
48,27,21,49,99,67,45,51,68,0
13,50,2,78,87,28,35,43,82,99
74,44,41,64,97,81,51,45,45,24
61,100,35,55,76,20,98,29,67,21
29,81,63,86,61,100,51,68,6,16
9,76,47,32,15,6,88,36,8,27
95,54,63,88,64,28,3,45,32,100
52,77,44,22,59,23,24,55,78,65
1,20,37,91,44,70,48,62,18,21
76,23,91,40,66,91,79,51,63,14
13,45,21,84,1,97,2,76,41,71
16,80,90,87,18,11,72,9,78,94
73,61,11,8,1,93,79,0,16,39
100,82,83,16,48,91,51,87,36,57
48,47,100,20,90,19,97,40,21,20
50,8,67,43,89,26,59,57,72,45
32,67,23,71,84,28,63,19,72,17
43,58,24,54,78,10,69,84,35,41
50,75,23,1,76,54,74,41,35,73
75,69,83,59,85,54,80,59,21,78
54,95,26,2,43,0,20,13,88,44
67,82,75,77,14,13,31,65,30,36
23,61,42,79,58,67,35,88,3,41
81,93,14,69,39,37,57,8,72,9
60,13,32,82,58,96,47,43,68,42
26,18,67,94,90,2,22,25,54,15
91,81,13,98,54,91,53,53,67,83
2,48,16,53,79,71,77,96,74,71
58,69,78,23,22,80,88,49,4,73
92,82,17,35,30,90,7,77,22,3
64,93,37,51,3,33,19,72,27,66
44,10,78,69,92,100,33,19,21,24
19,68,26,47,70,18,22,15,100,15
99,26,38,39,12,60,59,100,61,64
14,18,27,59,89,31,35,77,81,57
90,68,72,16,93,68,79,86,80,36
57,52,35,100,82,11,24,68,30,16
22,85,78,41,69,45,47,82,37,39
25,24,4,39,45,28,98,81,38,79
78,16,70,50,9,96,69,46,23,86
9,8,34,59,78,74,46,73,40,97
89,4,81,18,58,70,63,5,39,97
18,64,69,39,0,98,60,46,61,99
41,37,53,34,67,32,34,80,7,84
95,74,38,4,68,32,90,85,56,23
11,65,4,95,60,59,88,72,71,78
69,89,58,12,39,70,83,37,79,41
45,83,47,90,15,80,69,63,16,89
32,11,95,88,37,24,55,18,30,93
66,58,97,7,16,14,47,59,89,50
65,22,1,32,2,56,82,66,64,57
49,65,92,38,73,54,77,56,1,67
33,57,18,76,13,21,47,49,81,92
54,17,83,24,46,41,73,95,44,70
16,54,24,1,49,40,80,86,42,72
23,43,42,39,42,1,82,95,70,97
81,42,13,21,64,54,55,14,39,21
53,62,32,100,15,41,92,22,93,29
71,36,24,33,21,49,80,43,31,17
47,81,99,16,73,92,90,24,10,43
55,86,53,6,79,30,47,13,34,3
3,68,60,62,80,43,1,34,97,75
86,58,47,14,84,96,8,92,55,36
69,2,51,76,68,97,32,45,45,8
69,50,65,95,69,59,35,50,65,8
21,63,52,43,42,69,58,18,79,35
0,45,24,68,60,33,49,20,79,69
82,91,10,26,43,0,39,28,96,78
94,20,92,69,9,17,11,69,10,51
88,46,79,34,19,94,22,20,29,49
58,1,81,47,70,0,73,57,61,62
74,84,44,14,88,86,39,71,87,91
71,47,98,10,7,24,31,25,39,88
51,81,5,52,11,57,34,5,53,21
41,50,32,15,26,64,48,58,68,4
98,71,85,79,49,65,12,86,86,34
91,80,83,75,37,54,10,45,9,14
6,37,68,12,21,35,97,77,24,73
27,48,14,24,33,5,1,96,43,29
16,58,7,21,68,38,89,85,81,24
53,6,43,88,14,24,56,66,80,53
100,89,46,42,55,8,59,55,1,29
68,57,76,36,91,36,89,63,81,29
97,35,81,81,75,36,72,57,43,66
12,9,56,26,71,59,35,23,18,54
74,26,5,83,92,12,93,73,63,35
50,63,56,38,91,40,33,30,95,35
11,7,42,74,28,55,61,60,53,0
79,18,86,50,23,18,13,25,97,74
79,50,84,95,88,33,71,42,17,81
54,27,58,76,29,27,90,72,30,97
27,64,62,55,17,47,68,41,19,28
35,48,96,45,58,5,0,43,79,96
36,24,77,95,75,11,4,85,33,22
63,10,30,92,99,60,20,97,12,0
61,6,25,62,78,84,77,53,37,94
39,6,93,6,13,41,23,39,94,78
6,44,24,72,47,19,95,31,18,93
31,3,99,20,63,93,55,63,83,25
26,26,38,42,72,97,28,91,82,55
92,26,50,83,2,6,38,6,13,54
98,30,22,43,44,94,26,7,34,57
9,31,83,43,38,53,80,56,26,60
35,11,16,35,3,29,98,24,35,37
18,3,0,87,47,55,100,35,17,67
93,35,100,39,66,50,23,24,83,54
57,94,30,68,3,35,3,17,3,1
37,35,16,3,27,72,92,25,46,11
94,16,48,92,69,37,23,11,53,28
94,57,76,59,71,15,25,89,62,54
58,37,8,27,85,28,88,64,50,96
4,44,71,79,20,5,29,29,3,59
2,46,13,93,54,100,86,98,44,9
79,17,18,23,79,98,71,86,76,28
37,66,73,70,51,13,12,43,98,97
40,0,64,94,37,56,26,76,11,40
88,34,58,22,27,30,82,80,99,68
37,42,4,50,73,1,27,0,22,36
59,20,21,17,63,48,83,94,14,92
69,37,41,10,83,59,65,41,39,61
36,27,97,14,27,44,55,10,79,23
61,71,31,65,52,13,20,67,55,52
85,100,6,93,38,77,99,45,3,8
