customer_id,名前,性別,年齢,登録日,住所_地域
1557,顧客_557,男性,23,2024-09-10,札幌
1558,顧客_558,男性,24,2023-12-18,東京
1559,顧客_559,女性,31,2024-04-06,福岡
1560,顧客_560,その他,39,2024-03-16,福岡
1561,顧客_561,女性,25,2023-12-30,大阪
1562,顧客_562,男性,30,2024-12-12,名古屋
1563,顧客_563,男性,43,2024-03-30,札幌
1564,顧客_564,女性,55,2024-02-28,福岡
1565,顧客_565,女性,28,2023-09-29,名古屋
1566,顧客_566,女性,68,2023-05-22,大阪
1567,顧客_567,男性,25,2024-01-25,大阪
1568,顧客_568,男性,64,2024-12-22,札幌
1569,顧客_569,女性,43,2024-04-19,名古屋
1570,顧客_570,その他,53,2024-07-11,大阪
1571,顧客_571,男性,31,2023-06-17,名古屋
1572,顧客_572,その他,19,2023-11-21,名古屋
1573,顧客_573,女性,34,2024-03-23,札幌
1574,顧客_574,女性,32,2024-02-22,大阪
1575,顧客_575,女性,64,2024-09-29,福岡
1576,顧客_576,男性,26,2023-12-28,福岡
1577,顧客_577,男性,56,2023-07-05,札幌
1578,顧客_578,女性,44,2023-09-04,東京
1579,顧客_579,その他,30,2024-01-26,東京
1580,顧客_580,女性,58,2024-04-28,大阪
1581,顧客_581,その他,53,2024-01-27,福岡
1582,顧客_582,女性,53,2024-10-24,福岡
1583,顧客_583,男性,63,2024-11-11,札幌
1584,顧客_584,女性,69,2024-11-02,福岡
1585,顧客_585,女性,53,2024-08-07,名古屋
1586,顧客_586,その他,18,2024-03-15,札幌
1587,顧客_587,その他,54,2025-04-08,東京
1588,顧客_588,女性,36,2024-12-09,東京
1589,顧客_589,女性,19,2024-06-06,大阪
1590,顧客_590,女性,28,2025-01-24,名古屋
1591,顧客_591,男性,24,2024-05-21,札幌
1592,顧客_592,女性,41,2025-04-19,名古屋
1593,顧客_593,その他,36,2024-02-04,福岡
1594,顧客_594,男性,50,2023-10-05,名古屋
1595,顧客_595,その他,61,2024-08-05,東京
1596,顧客_596,男性,38,2025-01-27,札幌
1597,顧客_597,その他,58,2024-09-09,東京
1598,顧客_598,女性,49,2024-02-08,名古屋
1599,顧客_599,男性,34,2024-12-27,東京
1600,顧客_600,女性,52,2024-07-06,福岡
1601,顧客_601,男性,54,2023-12-04,大阪
1602,顧客_602,男性,36,2024-06-16,大阪
1603,顧客_603,男性,18,2024-10-08,福岡
1604,顧客_604,その他,49,2023-12-09,大阪
1605,顧客_605,男性,65,2025-03-20,名古屋
1606,顧客_606,その他,40,2024-12-18,札幌
1607,顧客_607,その他,52,2024-10-27,札幌
1608,顧客_608,男性,19,2024-02-28,名古屋
1609,顧客_609,その他,45,2023-10-12,福岡
1610,顧客_610,女性,22,2024-05-30,福岡
1611,顧客_611,その他,23,2023-10-28,名古屋
1612,顧客_612,男性,57,2023-07-30,東京
1613,顧客_613,女性,29,2023-10-11,東京
1614,顧客_614,女性,21,2023-05-17,東京
1615,顧客_615,女性,43,2025-01-13,札幌
1616,顧客_616,男性,44,2024-04-04,大阪
1617,顧客_617,その他,68,2023-11-12,大阪
1618,顧客_618,その他,32,2024-08-08,札幌
1619,顧客_619,女性,57,2024-04-06,福岡
1620,顧客_620,その他,45,2023-11-10,大阪
1621,顧客_621,男性,18,2024-08-31,札幌
1622,顧客_622,その他,63,2025-02-11,福岡
1623,顧客_623,その他,36,2025-02-02,福岡
1624,顧客_624,男性,21,2025-04-07,名古屋
1625,顧客_625,その他,64,2025-03-11,札幌
1626,顧客_626,男性,18,2023-06-12,名古屋
1627,顧客_627,男性,43,2023-09-30,福岡
1628,顧客_628,男性,29,2024-03-27,大阪
1629,顧客_629,女性,40,2023-07-28,大阪
1630,顧客_630,男性,21,2024-09-06,札幌
1631,顧客_631,女性,39,2025-02-08,名古屋
1632,顧客_632,男性,54,2023-06-14,札幌
1633,顧客_633,その他,47,2024-10-12,札幌
1634,顧客_634,男性,22,2024-10-29,大阪
1635,顧客_635,男性,22,2024-04-03,札幌
1636,顧客_636,その他,28,2024-12-29,福岡
1637,顧客_637,男性,38,2024-03-10,大阪
1638,顧客_638,女性,52,2023-09-02,札幌
1639,顧客_639,女性,36,2024-04-06,札幌
1640,顧客_640,その他,69,2025-04-23,札幌
1641,顧客_641,女性,30,2024-06-05,福岡
1642,顧客_642,男性,18,2023-07-13,東京
1643,顧客_643,その他,18,2023-05-11,福岡
1644,顧客_644,女性,31,2023-12-01,札幌
1645,顧客_645,男性,32,2024-03-25,札幌
1646,顧客_646,女性,63,2024-08-17,名古屋
1647,顧客_647,女性,20,2023-05-17,札幌
1648,顧客_648,女性,47,2025-04-21,大阪
1649,顧客_649,女性,28,2024-04-10,大阪
1650,顧客_650,その他,31,2024-12-10,札幌
1651,顧客_651,その他,68,2024-12-20,福岡
1652,顧客_652,男性,31,2023-07-05,福岡
1653,顧客_653,その他,31,2024-04-13,札幌
1654,顧客_654,女性,39,2024-11-27,札幌
1655,顧客_655,男性,38,2024-10-31,福岡
1656,顧客_656,男性,42,2024-01-28,東京
1657,顧客_657,その他,58,2024-08-20,福岡
1658,顧客_658,男性,63,2024-06-27,大阪
1659,顧客_659,女性,29,2023-05-10,大阪
1660,顧客_660,男性,63,2025-01-01,札幌
1661,顧客_661,その他,28,2023-10-19,大阪
1662,顧客_662,女性,22,2024-03-18,大阪
1663,顧客_663,その他,28,2024-01-18,大阪
1664,顧客_664,女性,59,2024-06-15,福岡
1665,顧客_665,その他,34,2025-02-17,名古屋
1666,顧客_666,女性,40,2023-07-16,福岡
1667,顧客_667,女性,46,2025-01-24,東京
1668,顧客_668,女性,55,2024-09-16,名古屋
1669,顧客_669,男性,49,2023-05-10,札幌
1670,顧客_670,男性,34,2024-11-25,大阪
1671,顧客_671,男性,51,2024-09-28,札幌
1672,顧客_672,女性,30,2023-12-03,東京
1673,顧客_673,その他,32,2024-06-15,札幌
1674,顧客_674,その他,59,2023-08-22,大阪
1675,顧客_675,女性,56,2024-05-11,福岡
1676,顧客_676,その他,21,2025-03-08,名古屋
1677,顧客_677,男性,39,2025-04-14,名古屋
1678,顧客_678,男性,54,2024-12-07,大阪
1679,顧客_679,女性,54,2023-08-23,名古屋
1680,顧客_680,男性,64,2024-09-30,福岡
1681,顧客_681,その他,64,2023-12-22,福岡
1682,顧客_682,男性,18,2023-08-09,札幌
1683,顧客_683,女性,39,2024-01-31,大阪
1684,顧客_684,女性,28,2023-09-06,福岡
1685,顧客_685,女性,32,2023-05-21,名古屋
1686,顧客_686,男性,57,2023-07-06,大阪
1687,顧客_687,男性,67,2024-02-07,札幌
1688,顧客_688,女性,67,2023-05-29,札幌
1689,顧客_689,その他,27,2024-04-14,東京
1690,顧客_690,その他,39,2024-07-21,札幌
1691,顧客_691,女性,59,2023-06-05,札幌
1692,顧客_692,女性,34,2024-06-09,東京
1693,顧客_693,男性,18,2024-05-03,名古屋
1694,顧客_694,その他,25,2024-09-26,大阪
1695,顧客_695,その他,24,2024-10-16,東京
1696,顧客_696,女性,62,2024-03-07,名古屋
1697,顧客_697,その他,44,2024-11-13,名古屋
1698,顧客_698,男性,63,2023-05-09,福岡
1699,顧客_699,男性,33,2024-07-25,福岡
1700,顧客_700,男性,51,2024-04-20,札幌
1701,顧客_701,その他,52,2023-08-03,福岡
1702,顧客_702,男性,40,2024-05-27,福岡
1703,顧客_703,男性,25,2025-01-05,福岡
1704,顧客_704,その他,19,2024-05-07,札幌
1705,顧客_705,男性,18,2024-06-06,東京
1706,顧客_706,女性,21,2023-08-01,大阪
1707,顧客_707,女性,30,2024-03-05,札幌
1708,顧客_708,その他,45,2025-03-18,東京
1709,顧客_709,女性,37,2024-04-19,名古屋
1710,顧客_710,女性,65,2025-03-07,名古屋
1711,顧客_711,女性,29,2025-04-03,大阪
1712,顧客_712,女性,19,2024-09-08,福岡
1713,顧客_713,女性,46,2024-06-02,福岡
1714,顧客_714,その他,57,2023-11-15,福岡
1715,顧客_715,その他,67,2025-04-10,東京
1716,顧客_716,女性,41,2024-12-02,東京
1717,顧客_717,その他,23,2024-02-11,福岡
1718,顧客_718,その他,40,2024-12-10,名古屋
1719,顧客_719,その他,58,2023-12-31,福岡
1720,顧客_720,女性,67,2023-11-06,大阪
1721,顧客_721,男性,29,2023-07-26,大阪
1722,顧客_722,男性,38,2024-06-10,東京
1723,顧客_723,その他,28,2023-08-25,札幌
1724,顧客_724,女性,62,2024-07-28,大阪
1725,顧客_725,女性,61,2023-07-26,東京
1726,顧客_726,女性,51,2025-01-12,福岡
1727,顧客_727,男性,65,2025-01-29,札幌
1728,顧客_728,その他,63,2024-07-01,東京
1729,顧客_729,その他,29,2025-04-20,東京
1730,顧客_730,その他,34,2023-12-20,札幌
1731,顧客_731,女性,69,2024-03-19,名古屋
1732,顧客_732,女性,42,2024-04-05,札幌
1733,顧客_733,男性,65,2023-11-05,名古屋
1734,顧客_734,男性,22,2024-10-03,名古屋
1735,顧客_735,その他,18,2024-04-08,大阪
1736,顧客_736,その他,58,2023-07-16,札幌
1737,顧客_737,女性,50,2023-07-22,福岡
1738,顧客_738,その他,66,2024-03-25,札幌
1739,顧客_739,その他,54,2024-08-28,名古屋
1740,顧客_740,男性,37,2023-07-22,福岡
1741,顧客_741,女性,59,2024-09-15,福岡
1742,顧客_742,男性,43,2025-02-27,名古屋
1743,顧客_743,その他,32,2023-09-06,名古屋
1744,顧客_744,その他,30,2024-11-28,札幌
1745,顧客_745,その他,25,2024-06-20,名古屋
1746,顧客_746,その他,42,2025-05-05,名古屋
1747,顧客_747,男性,44,2024-02-13,札幌
1748,顧客_748,その他,19,2024-03-19,東京
1749,顧客_749,男性,33,2024-03-11,名古屋
1750,顧客_750,男性,42,2025-01-30,名古屋
1751,顧客_751,女性,50,2024-11-19,東京
1752,顧客_752,男性,38,2024-07-06,名古屋
1753,顧客_753,男性,30,2024-01-05,大阪
1754,顧客_754,その他,22,2025-04-20,東京
1755,顧客_755,男性,20,2024-08-23,大阪
1756,顧客_756,その他,36,2024-03-17,名古屋
1757,顧客_757,その他,43,2023-05-29,名古屋
1758,顧客_758,その他,51,2024-10-19,東京
1759,顧客_759,その他,55,2025-02-20,大阪
1760,顧客_760,女性,35,2023-11-09,札幌
1761,顧客_761,女性,59,2023-10-16,大阪
1762,顧客_762,男性,34,2024-03-18,札幌
1763,顧客_763,その他,39,2025-01-21,福岡
1764,顧客_764,その他,47,2024-05-05,札幌
1765,顧客_765,女性,52,2025-02-23,福岡
1766,顧客_766,男性,31,2023-12-11,札幌
1767,顧客_767,男性,42,2023-09-13,大阪
1768,顧客_768,男性,25,2024-05-21,福岡
1769,顧客_769,男性,39,2024-11-26,東京
1770,顧客_770,男性,23,2023-12-10,札幌
1771,顧客_771,女性,47,2025-04-05,大阪
1772,顧客_772,その他,40,2023-08-31,東京
1773,顧客_773,女性,65,2023-07-04,大阪
1774,顧客_774,その他,29,2024-11-20,東京
1775,顧客_775,その他,61,2024-09-27,大阪
1776,顧客_776,その他,41,2023-08-23,東京
1777,顧客_777,その他,51,2024-07-28,福岡
1778,顧客_778,女性,64,2024-07-05,東京
1779,顧客_779,女性,22,2023-10-29,名古屋
1780,顧客_780,男性,40,2024-08-09,福岡
1781,顧客_781,男性,69,2024-02-11,札幌
1782,顧客_782,女性,51,2024-11-02,札幌
1783,顧客_783,男性,43,2024-08-20,大阪
1784,顧客_784,女性,28,2024-09-01,名古屋
1785,顧客_785,その他,54,2024-10-03,東京
1786,顧客_786,女性,32,2023-11-17,福岡
1787,顧客_787,男性,42,2023-05-10,名古屋
1788,顧客_788,女性,34,2023-07-12,大阪
1789,顧客_789,男性,56,2024-11-06,東京
1790,顧客_790,男性,38,2023-06-01,福岡
1791,顧客_791,女性,38,2024-02-14,大阪
1792,顧客_792,その他,63,2023-10-31,福岡
1793,顧客_793,女性,23,2023-07-21,札幌
1794,顧客_794,その他,54,2024-08-19,名古屋
1795,顧客_795,女性,40,2025-01-28,札幌
1796,顧客_796,男性,42,2024-04-19,札幌
1797,顧客_797,男性,56,2023-11-20,福岡
1798,顧客_798,その他,59,2025-01-15,札幌
1799,顧客_799,女性,63,2024-01-03,福岡
1800,顧客_800,男性,19,2024-11-28,東京
1801,顧客_801,男性,52,2024-08-31,名古屋
1802,顧客_802,男性,40,2025-03-22,福岡
1803,顧客_803,男性,58,2023-08-09,大阪
1804,顧客_804,女性,41,2025-02-03,札幌
1805,顧客_805,男性,21,2024-04-15,名古屋
1806,顧客_806,男性,47,2023-11-10,東京
1807,顧客_807,女性,19,2024-12-13,名古屋
1808,顧客_808,その他,60,2024-12-22,名古屋
1809,顧客_809,男性,54,2025-04-10,札幌
1810,顧客_810,女性,42,2024-03-28,名古屋
1811,顧客_811,女性,56,2024-06-21,東京
1812,顧客_812,女性,33,2024-01-31,福岡
1813,顧客_813,女性,42,2024-03-02,東京
1814,顧客_814,その他,61,2024-05-06,福岡
1815,顧客_815,女性,47,2024-01-20,大阪
1816,顧客_816,男性,64,2024-05-23,札幌
1817,顧客_817,男性,66,2023-07-14,大阪
1818,顧客_818,男性,37,2023-09-27,東京
1819,顧客_819,男性,51,2024-10-02,名古屋
1820,顧客_820,女性,39,2025-04-21,大阪
1821,顧客_821,男性,45,2024-01-23,東京
1822,顧客_822,男性,25,2024-07-02,東京
1823,顧客_823,その他,52,2024-02-17,東京
1824,顧客_824,女性,38,2024-12-07,名古屋
1825,顧客_825,女性,30,2024-12-24,東京
1826,顧客_826,女性,60,2024-06-13,札幌
1827,顧客_827,女性,63,2023-12-13,札幌
1828,顧客_828,その他,31,2023-10-27,札幌
1829,顧客_829,男性,69,2023-06-02,大阪
1830,顧客_830,その他,67,2024-09-26,札幌
1831,顧客_831,女性,20,2024-04-28,大阪
1832,顧客_832,その他,44,2025-01-27,札幌
1833,顧客_833,男性,45,2024-02-04,札幌
1834,顧客_834,男性,39,2024-08-25,東京
1835,顧客_835,男性,52,2023-07-10,大阪
1836,顧客_836,女性,45,2024-02-19,札幌
1837,顧客_837,その他,57,2025-04-26,東京
1838,顧客_838,女性,53,2024-04-30,福岡
1839,顧客_839,その他,66,2024-08-13,名古屋
1840,顧客_840,女性,53,2025-03-25,東京
1841,顧客_841,女性,65,2023-08-29,福岡
1842,顧客_842,女性,47,2024-05-09,東京
1843,顧客_843,その他,40,2024-11-22,東京
1844,顧客_844,女性,31,2025-02-05,東京
1845,顧客_845,その他,59,2023-11-09,大阪
1846,顧客_846,その他,51,2024-06-26,福岡
1847,顧客_847,その他,22,2024-12-11,大阪
1848,顧客_848,女性,27,2024-06-30,札幌
1849,顧客_849,女性,32,2024-08-09,福岡
1850,顧客_850,女性,35,2024-02-09,大阪
1851,顧客_851,女性,21,2024-12-16,札幌
1852,顧客_852,男性,41,2024-04-18,名古屋
1853,顧客_853,その他,63,2024-12-06,名古屋
1854,顧客_854,男性,29,2024-08-24,札幌
1855,顧客_855,女性,67,2024-02-12,福岡
1856,顧客_856,その他,27,2023-11-11,名古屋
1857,顧客_857,その他,66,2024-02-13,名古屋
1858,顧客_858,女性,66,2024-09-13,大阪
1859,顧客_859,女性,19,2024-05-08,大阪
1860,顧客_860,男性,63,2025-04-19,東京
1861,顧客_861,その他,68,2023-05-22,東京
1862,顧客_862,女性,49,2023-08-05,札幌
1863,顧客_863,女性,44,2023-11-12,名古屋
1864,顧客_864,その他,60,2024-08-09,福岡
1865,顧客_865,女性,50,2023-09-25,福岡
1866,顧客_866,男性,33,2025-02-15,大阪
1867,顧客_867,男性,58,2025-04-22,東京
1868,顧客_868,女性,59,2024-09-06,東京
1869,顧客_869,男性,52,2023-10-15,大阪
1870,顧客_870,女性,35,2024-10-30,福岡
1871,顧客_871,男性,63,2024-06-22,大阪
1872,顧客_872,その他,31,2023-12-03,東京
1873,顧客_873,男性,38,2024-10-20,大阪
1874,顧客_874,女性,62,2023-10-11,名古屋
1875,顧客_875,男性,59,2025-01-07,福岡
1876,顧客_876,その他,53,2023-11-24,福岡
1877,顧客_877,女性,39,2024-01-26,東京
1878,顧客_878,女性,56,2024-01-09,名古屋
1879,顧客_879,その他,32,2025-01-23,福岡
1880,顧客_880,その他,24,2023-07-06,大阪
1881,顧客_881,女性,35,2023-11-08,大阪
1882,顧客_882,男性,47,2024-03-14,札幌
1883,顧客_883,その他,67,2023-10-29,東京
1884,顧客_884,その他,33,2023-07-06,札幌
1885,顧客_885,女性,22,2024-11-26,札幌
1886,顧客_886,女性,49,2024-02-24,札幌
1887,顧客_887,女性,19,2024-10-04,東京
1888,顧客_888,男性,54,2024-01-07,福岡
1889,顧客_889,その他,25,2024-07-16,大阪
1890,顧客_890,女性,29,2023-11-28,福岡
1891,顧客_891,女性,47,2024-05-31,名古屋
1892,顧客_892,男性,42,2024-07-20,東京
1893,顧客_893,男性,29,2024-05-12,福岡
1894,顧客_894,男性,30,2023-10-31,札幌
1895,顧客_895,女性,57,2025-02-02,大阪
1896,顧客_896,男性,53,2025-02-20,福岡
1897,顧客_897,その他,44,2024-06-30,名古屋
1898,顧客_898,その他,51,2024-02-25,福岡
1899,顧客_899,男性,47,2023-08-11,札幌
1900,顧客_900,男性,52,2023-12-07,名古屋
1901,顧客_901,女性,22,2024-11-29,札幌
1902,顧客_902,男性,27,2023-10-02,札幌
1903,顧客_903,その他,47,2024-12-09,福岡
1904,顧客_904,女性,29,2025-04-26,大阪
1905,顧客_905,女性,20,2024-10-30,東京
1906,顧客_906,男性,20,2024-10-20,札幌
1907,顧客_907,男性,44,2024-11-13,東京
1908,顧客_908,その他,44,2024-01-28,札幌
1909,顧客_909,その他,31,2023-08-01,名古屋
1910,顧客_910,女性,53,2024-12-05,名古屋
1911,顧客_911,男性,42,2023-11-01,札幌
1912,顧客_912,女性,44,2023-12-01,札幌
1913,顧客_913,その他,51,2025-04-18,札幌
1914,顧客_914,その他,69,2023-12-06,名古屋
1915,顧客_915,その他,37,2024-01-22,大阪
1916,顧客_916,女性,37,2024-06-25,福岡
1917,顧客_917,女性,61,2025-03-08,名古屋
1918,顧客_918,その他,28,2024-03-19,名古屋
1919,顧客_919,その他,49,2024-06-03,大阪
1920,顧客_920,男性,42,2023-06-26,大阪
1921,顧客_921,男性,57,2025-03-19,札幌
1922,顧客_922,男性,63,2024-01-21,札幌
1923,顧客_923,その他,30,2024-11-14,東京
1924,顧客_924,その他,48,2025-03-03,札幌
1925,顧客_925,その他,63,2024-11-09,名古屋
1926,顧客_926,その他,68,2024-01-03,福岡
1927,顧客_927,男性,22,2025-02-09,福岡
1928,顧客_928,その他,52,2024-06-15,札幌
1929,顧客_929,その他,29,2023-08-05,名古屋
1930,顧客_930,女性,46,2023-11-29,東京
1931,顧客_931,女性,31,2023-12-20,名古屋
1932,顧客_932,その他,33,2025-03-09,大阪
1933,顧客_933,男性,35,2025-02-21,名古屋
1934,顧客_934,その他,46,2024-11-20,札幌
1935,顧客_935,男性,33,2023-11-19,札幌
1936,顧客_936,女性,66,2024-07-01,札幌
1937,顧客_937,その他,47,2025-04-17,名古屋
1938,顧客_938,男性,27,2023-11-25,福岡
1939,顧客_939,男性,42,2023-11-08,大阪
1940,顧客_940,女性,19,2024-07-13,大阪
1941,顧客_941,女性,18,2024-01-11,大阪
1942,顧客_942,その他,33,2024-07-23,福岡
1943,顧客_943,女性,45,2025-03-13,東京
1944,顧客_944,男性,19,2023-06-18,東京
1945,顧客_945,男性,68,2025-01-13,札幌
1946,顧客_946,女性,50,2023-06-25,東京
1947,顧客_947,男性,26,2024-12-11,東京
1948,顧客_948,その他,57,2024-06-30,名古屋
1949,顧客_949,女性,23,2023-09-06,福岡
1950,顧客_950,女性,20,2024-09-03,名古屋
1951,顧客_951,女性,42,2025-04-16,大阪
1952,顧客_952,女性,29,2025-04-06,札幌
1953,顧客_953,その他,43,2023-06-19,札幌
1954,顧客_954,その他,34,2023-05-13,大阪
1955,顧客_955,男性,26,2023-05-08,名古屋
1956,顧客_956,女性,46,2025-04-29,福岡
1957,顧客_957,女性,69,2024-01-19,東京
1958,顧客_958,女性,27,2023-12-04,大阪
1959,顧客_959,その他,45,2025-04-03,大阪
1960,顧客_960,その他,31,2025-01-22,東京
1961,顧客_961,女性,27,2024-09-16,東京
1962,顧客_962,男性,67,2023-09-22,福岡
1963,顧客_963,女性,47,2023-06-17,福岡
1964,顧客_964,女性,37,2024-01-03,名古屋
1965,顧客_965,その他,47,2023-11-16,大阪
1966,顧客_966,女性,66,2024-06-21,名古屋
1967,顧客_967,女性,60,2023-06-21,名古屋
1968,顧客_968,女性,53,2023-05-31,大阪
1969,顧客_969,男性,60,2024-06-27,大阪
1970,顧客_970,その他,66,2024-09-27,東京
1971,顧客_971,男性,44,2024-09-01,名古屋
1972,顧客_972,男性,46,2023-05-09,福岡
1973,顧客_973,女性,39,2023-12-20,福岡
1974,顧客_974,女性,65,2023-05-09,名古屋
1975,顧客_975,男性,28,2025-03-02,名古屋
1976,顧客_976,その他,51,2023-12-09,福岡
1977,顧客_977,男性,47,2024-09-07,福岡
1978,顧客_978,男性,22,2025-02-19,札幌
1979,顧客_979,男性,42,2023-06-23,東京
1980,顧客_980,その他,57,2024-10-26,名古屋
1981,顧客_981,女性,36,2023-07-07,東京
1982,顧客_982,女性,35,2023-07-01,福岡
1983,顧客_983,その他,35,2024-10-10,大阪
1984,顧客_984,女性,45,2024-02-19,福岡
1985,顧客_985,女性,37,2023-07-25,福岡
1986,顧客_986,女性,62,2024-01-28,大阪
1987,顧客_987,その他,19,2025-04-27,名古屋
